!x y z r th V Ex Ey Ez Er Et
706.0 83.0 -2.5 710.862152600629 6.70512808164055 5694.28094542447 -481.637315604983 -74.7472786418044 4095.32331689813 -487.070478682397 -18.0002289882623
706.0 83.0 -2.3 710.862152600629 6.70512808164055 4903.38982124921 -477.51687854815 -75.7836530366491 3812.89898073756 -483.099231265407 -19.510615488021
706.0 83.0 -2.1 710.862152600629 6.70512808164055 4167.42261920935 -441.232672356319 -72.7252589176213 3536.06960654833 -446.706104709622 -20.7096705548439
706.0 83.0 -1.9 710.862152600629 6.70512808164055 3481.97816872487 -444.271142219582 -72.8611527115139 3207.8380697005 -449.739658965489 -20.4898642540146
706.0 83.0 -1.7 710.862152600629 6.70512808164055 2840.54649145494 -467.514875646709 -63.9009804890863 2881.65398958454 -471.778223612343 -8.87704813588981
706.0 83.0 -1.5 710.862152600629 6.70512808164055 2322.1217757886 -462.215741479938 -63.6930794521136 2575.23532647265 -466.49105999833 -9.28929403007226
706.0 83.0 -1.3 710.862152600629 6.70512808164055 1860.95414540081 -454.209450593497 -62.9067775007511 2275.71179990476 -458.44772219103 -9.44318176416039
706.0 83.0 -1.1 710.862152600629 6.70512808164055 1400.88389594552 -454.436719311423 -61.231286981608 1975.73018720038 -458.47780678857 -7.75261544872727
706.0 83.0 -0.9 710.862152600629 6.70512808164055 1083.60952533432 -467.615683466406 -63.8828893562293 1653.13928174641 -471.876229613118 -8.84731045924672
706.0 83.0 -0.7 710.862152600629 6.70512808164055 781.709973151539 -463.876613640981 -61.0609610503752 1326.28598857076 -467.833246967858 -6.48125596855613
706.0 83.0 -0.5 710.862152600629 6.70512808164055 494.961285004319 -471.113075773404 -51.8106823743787 1015.23212619275 -473.940154079879 3.55067930350091
706.0 83.0 -0.3 710.862152600629 6.70512808164055 356.251875888525 -464.700682819871 -55.7303424872794 699.679675957533 -468.029278644394 -1.09087974248309
706.0 83.0 -0.0999999999999996 710.862152600629 6.70512808164055 248.044691624115 -451.763598961176 -64.1892552967673 375.924314472343 -456.168341316101 -11.0024643978116
706.0 83.0 0.100000000000001 710.862152600629 6.70512808164055 204.793538641017 -446.915388368703 -64.0164394887794 73.8117227550534 -451.333113589073 -11.3969058766694
706.0 83.0 0.300000000000001 710.862152600629 6.70512808164055 251.588174560952 -448.01315054534 -56.021068348362 -212.058275447656 -451.489830741117 -3.32804714672936
706.0 83.0 0.5 710.862152600629 6.70512808164055 280.321889728821 -459.040879861894 -49.2828486845322 -496.028651428369 -461.655380614539 4.65167802950294
706.0 83.0 0.7 710.862152600629 6.70512808164055 424.114118269151 -450.610260056419 -54.9760609311266 -802.668313278169 -453.947161874588 -1.98694982919718
706.0 83.0 0.9 710.862152600629 6.70512808164055 593.37396379654 -453.324880773847 -63.7678092918278 -1113.83048174715 -457.669736400128 -10.4016063153038
706.0 83.0 1.1 710.862152600629 6.70512808164055 873.940078761154 -452.82295507227 -58.9877265612052 -1462.40902984141 -456.61312309021 -5.7128230365839
706.0 83.0 1.3 710.862152600629 6.70512808164055 1156.3005221539 -478.540993384232 -40.7538903059182 -1799.96649425017 -480.026279323338 15.3991260539974
706.0 83.0 1.5 710.862152600629 6.70512808164055 1567.18831611125 -458.668425772223 -42.3901841084639 -2080.61662459502 -460.480689088106 11.4537105805003
706.0 83.0 1.7 710.862152600629 6.70512808164055 2000.09094661444 -451.499494447609 -44.4796791429229 -2353.24745197307 -453.60476045773 8.54146551766025
706.0 83.0 1.9 710.862152600629 6.70512808164055 2460.56661392989 -450.015523568115 -50.9436556737439 -2637.03803299924 -452.885671127971 1.94843338532396
706.0 83.0 2.1 710.862152600629 6.70512808164055 3041.95404427405 -435.148124575213 -47.5532986946111 -2932.54354138277 -437.724105304235 3.57968904665667
706.0 83.0 2.3 710.862152600629 6.70512808164055 3668.65879137809 -431.843939649687 -36.3134545451424 -3230.38019534721 -433.130160318023 14.3568595468426
706.0 83.0 2.5 710.862152600629 6.70512808164055 4348.23785530296 -434.425984374678 -39.0233486343775 -3512.01170241107 -436.010950605927 11.9669791620022
706.0 83.0 2.7 710.862152600629 6.70512808164055 5080.19569244485 -424.853268727189 -42.0897378922538 -3783.12546523025 -426.861740854178 7.80385667197303
706.0 83.0 2.9 710.862152600629 6.70512808164055 5821.61809889486 -410.858760487259 -46.5549327071392 -4054.47246130231 -413.484306687841 1.73520931546227
706.0 83.0 3.1 710.862152600629 6.70512808164055 6699.69524714183 -333.554004064471 -52.5057084132602 -4338.3468841981 -337.403109435995 -13.2009388431778
706.0 83.0 3.3 710.862152600629 6.70512808164055 7587.72143415792 -340.947481717082 -47.4361969747036 -4585.67245828363 -344.154102938443 -7.30284213701765
706.0 83.0 3.5 710.862152600629 6.70512808164055 8496.27530509806 -359.762516155183 -41.4505683476595 -4812.89966298118 -362.141566598558 0.83868241578407
706.0 83.0 3.7 710.862152600629 6.70512808164055 9503.12760364844 -341.033638709863 -37.1867987876624 -5049.57324415338 -343.042954722532 2.88651190856379
706.0 83.0 3.9 710.862152600629 6.70512808164055 10527.7528862757 -318.215858761614 -32.202741700799 -5287.30219055539 -319.799307102209 5.17228357565342
706.0 83.0 4.1 710.862152600629 6.70512808164055 11618.2256247082 -276.610555974089 -28.9290701650398 -5473.78343797738 -278.096343458686 3.56574421645339
706.0 83.0 4.3 710.862152600629 6.70512808164055 12726.6135848503 -237.509806488654 -29.2257131356006 -5637.7862365606 -239.297671072964 -1.29425871360551
706.0 83.0 4.5 710.862152600629 6.70512808164055 13871.0451566743 -188.347478423507 -23.7044392206229 -5787.19360811095 -189.826941452205 -1.55092429182688
706.5 78.0 -4.5 710.792691296133 6.30013411120158 16428.7448293149 -120.007223095798 -14.5805205656362 6303.56701151739 -120.882480607139 -1.32327525264031
706.5 78.0 -4.3 710.792691296133 6.30013411120158 15177.9178628428 -207.01715799981 -23.5812881958363 6217.18058593255 -208.354650265306 -0.721506836878077
706.5 78.0 -4.1 710.792691296133 6.30013411120158 13944.0882733104 -287.61456485298 -30.748413249045 6088.99430174129 -289.251801291242 0.999140968637607
706.5 78.0 -3.9 710.792691296133 6.30013411120158 12742.7139317923 -340.616980101136 -41.0517777111004 5913.25527472016 -343.064775551168 -3.42569153400223
706.5 78.0 -3.7 710.792691296133 6.30013411120158 11601.2940340701 -376.316738889605 -45.3042059790603 5667.19776927387 -379.015579916301 -3.7348666120582
706.5 78.0 -3.5 710.792691296133 6.30013411120158 10482.5000328244 -421.014424564121 -44.1567292756077 5450.50944343076 -423.317402559913 2.310653869822
706.5 78.0 -3.3 710.792691296133 6.30013411120158 9409.77691667475 -481.293178629097 -56.6439937275906 5211.39147022102 -484.602425475281 -3.48640843640969
706.5 78.0 -3.1 710.792691296133 6.30013411120158 8364.43592562227 -499.267831562278 -67.0317810880883 4956.91232420706 -503.608444919258 -11.8389828425666
706.5 78.0 -2.9 710.792691296133 6.30013411120158 7429.01898482375 -512.149269739086 -66.1213547165927 4690.27658380532 -516.312181079618 -9.52048909687612
706.5 78.0 -2.7 710.792691296133 6.30013411120158 6546.7876062526 -525.797549912013 -69.2336656762544 4397.0864751536 -530.219569714975 -11.1162874968911
706.5 78.0 -2.5 710.792691296133 6.30013411120158 5658.14328869709 -541.767685809008 -71.6402029107959 4105.98628650683 -546.357342452346 -11.7557819117943
706.5 78.0 -2.3 710.792691296133 6.30013411120158 4891.06255328537 -556.701943071103 -71.9398210420998 3806.9731683824 -561.234286319945 -10.4147553813455
706.5 78.0 -2.1 710.792691296133 6.30013411120158 4170.61610210877 -560.299284157025 -71.0252143144551 3506.5096858373 -564.709536111756 -9.11091212418856
706.5 78.0 -1.9 710.792691296133 6.30013411120158 3450.16965093216 -563.896625242947 -70.1106075868104 3206.04620329221 -568.184785903567 -7.80706886703157
706.5 78.0 -1.7 710.792691296133 6.30013411120158 2843.13887163356 -559.356620399896 -66.0820536990252 2896.01634159571 -563.230119559937 -4.30104949671709
706.5 78.0 -1.5 710.792691296133 6.30013411120158 2341.31202716295 -558.429025072265 -69.4809661539632 2596.47793059668 -562.681111484496 -7.78122608724746
706.5 78.0 -1.3 710.792691296133 6.30013411120158 1806.43919698651 -563.099369467493 -69.8670640215344 2291.34897345049 -567.365619344062 -7.65248430288579
706.5 78.0 -1.1 710.792691296133 6.30013411120158 1397.78039786219 -566.637704560378 -64.0213023606931 1965.41935209426 -570.241091135775 -1.45374196270358
706.5 78.0 -0.9 710.792691296133 6.30013411120158 1012.50375948452 -564.657097601398 -62.021993630016 1639.75191173397 -568.053048241473 0.3161471917964
706.5 78.0 -0.7 710.792691296133 6.30013411120158 734.066946641441 -563.268304161142 -63.2360282841005 1318.18570126331 -566.805866224301 -1.04295706360753
706.5 78.0 -0.5 710.792691296133 6.30013411120158 509.122872240726 -561.505423441901 -69.0047089227517 965.255384954971 -565.686667689946 -6.97025150388285
706.5 78.0 -0.3 710.792691296133 6.30013411120158 346.591667898925 -559.400809627277 -69.7593852712343 649.936654389418 -563.677579917467 -7.95132337797883
706.5 78.0 -0.0999999999999996 710.792691296133 6.30013411120158 219.807466948636 -564.901610767723 -64.0339544213945 388.736613701487 -568.516870531395 -1.65683070922591
706.5 78.0 0.100000000000001 710.792691296133 6.30013411120158 156.515431340321 -563.017341072989 -67.7695988467319 111.948768256135 -567.053917567912 -5.57668787265497
706.5 78.0 0.300000000000001 710.792691296133 6.30013411120158 164.956550354158 -560.026016534401 -98.9553506274048 -205.542201440884 -567.502878082403 -36.9023573958644
706.5 78.0 0.5 710.792691296133 6.30013411120158 251.465735323579 -561.202248516047 -88.0371233542747 -512.566514011393 -567.473876894681 -25.9209928452505
706.5 78.0 0.7 710.792691296133 6.30013411120158 405.144749382735 -561.795343261837 -60.272850225749 -828.400198123043 -565.016631782973 1.74068769288471
706.5 78.0 0.9 710.792691296133 6.30013411120158 558.257330600878 -561.719164833569 -28.920841590906 -1140.40338552255 -561.500449408431 32.8949925334868
706.5 78.0 1.1 710.792691296133 6.30013411120158 838.726025879666 -560.654139440127 -33.4666741286926 -1438.17270107873 -560.940700402299 28.2597413428382
706.5 78.0 1.3 710.792691296133 6.30013411120158 1119.07833989817 -555.263829742135 -46.5925141216135 -1739.44784486842 -557.023329956204 14.6216577916903
706.5 78.0 1.5 710.792691296133 6.30013411120158 1517.34981401184 -555.279477852314 -68.5393930461923 -2047.32017034697 -559.447260262545 -7.19096014526257
706.5 78.0 1.7 710.792691296133 6.30013411120158 1968.12761802576 -552.086745640723 -73.5831711306487 -2340.06449334154 -556.827297171048 -12.5546370314451
706.5 78.0 1.9 710.792691296133 6.30013411120158 2463.35953185095 -547.846154398612 -76.7029615560336 -2637.34514770851 -552.954671448981 -16.1209343266474
706.5 78.0 2.1 710.792691296133 6.30013411120158 3003.47328696491 -517.243299990085 -79.84819020905 -2953.78482190901 -522.88178371893 -22.6054223407496
706.5 78.0 2.3 710.792691296133 6.30013411120158 3654.28235880189 -495.519087894983 -79.2397515605348 -3229.90927510161 -501.222002676866 -24.3846002272527
706.5 78.0 2.5 710.792691296133 6.30013411120158 4299.34078948494 -505.332909444142 -69.107442788255 -3501.8462912912 -509.864670103624 -13.2365477423562
706.5 78.0 2.7 710.792691296133 6.30013411120158 4998.99658237236 -501.335045268111 -64.0014732798065 -3770.33005408334 -505.330638308576 -8.60012689512003
706.5 78.0 2.9 710.792691296133 6.30013411120158 5824.07254508547 -483.326157474398 -61.6484525353547 -4038.24821761342 -487.172299031353 -8.23755154621535
706.5 78.0 3.1 710.792691296133 6.30013411120158 6663.18953665506 -473.281884023931 -54.0704976463536 -4301.93595957117 -476.357106685918 -1.80758700675342
706.5 78.0 3.3 710.792691296133 6.30013411120158 7540.84900230725 -456.129132700087 -45.2284531483653 -4566.4611962167 -458.337649764121 5.09877246300612
706.5 78.0 3.5 710.792691296133 6.30013411120158 8484.86867739847 -437.164864221623 -36.04815174928 -4837.50289826456 -438.480496810809 12.1425561969157
706.5 78.0 3.7 710.792691296133 6.30013411120158 9473.07026288619 -411.484597021553 -32.1363104028781 -5068.76246513359 -412.526048168085 13.2127065782321
706.5 78.0 3.9 710.792691296133 6.30013411120158 10518.6946956508 -380.006014820748 -36.0764947908317 -5292.19309755009 -381.669957199262 5.84196438306612
706.5 78.0 4.1 710.792691296133 6.30013411120158 11562.7879732187 -348.584740437911 -40.2984445796399 -5516.21214475443 -350.901747936914 -1.80255277952018
706.5 78.0 4.3 710.792691296133 6.30013411120158 12716.8482077046 -295.344696058938 -36.444236366386 -5647.56238982436 -297.560288382454 -3.81400474913595
706.5 78.0 4.5 710.792691296133 6.30013411120158 13875.6977593975 -241.116835716206 -32.8861331291705 -5774.48222693955 -243.269472147027 -6.22817303006079
706.5 78.5 -4.5 710.847733343787 6.34019174590991 16452.5463327139 -81.7244289791761 -9.13612591871589 6241.57129872459 -82.2334970155082 -0.0552935387759632
706.5 78.5 -4.3 710.847733343787 6.34019174590991 15187.3441456971 -168.990584350557 -18.6007668133622 6202.16857367328 -170.011104164371 0.174888533854581
706.5 78.5 -4.1 710.847733343787 6.34019174590991 13969.6970156856 -252.917211564406 -32.7728977500582 6047.75422633703 -254.989463905304 -4.6424163682523
706.5 78.5 -3.9 710.847733343787 6.34019174590991 12776.9980551745 -298.556700829492 -40.9316424558944 5899.63726307637 -301.250792573404 -7.71122157791742
706.5 78.5 -3.7 710.847733343787 6.34019174590991 11633.540335182 -329.81492858427 -41.2952666409323 5691.23604811281 -332.357992287273 -4.62072794760525
706.5 78.5 -3.5 710.847733343787 6.34019174590991 10517.0720744973 -359.497691051992 -37.2609715349708 5455.55308151781 -361.413693738935 2.66680509651105
706.5 78.5 -3.3 710.847733343787 6.34019174590991 9433.70839940149 -379.450796222064 -32.501958672949 5212.27017330939 -380.719215370738 9.60016242703995
706.5 78.5 -3.1 710.847733343787 6.34019174590991 8428.55423552365 -414.416462194556 -31.3214366141143 4949.13563655833 -415.340655200307 14.6347759533048
706.5 78.5 -2.9 710.847733343787 6.34019174590991 7443.76349381977 -438.224471472202 -30.9310289968211 4683.92826638105 -438.959935067349 17.6519505313598
706.5 78.5 -2.7 710.847733343787 6.34019174590991 6547.21132177926 -441.410992795516 -40.415883060413 4402.6905133301 -443.174393689622 8.57700076440643
706.5 78.5 -2.5 710.847733343787 6.34019174590991 5666.67201619286 -472.833735852016 -63.5425097713938 4112.07844950355 -476.958855592962 -10.9381158923188
706.5 78.5 -2.3 710.847733343787 6.34019174590991 4921.17164477327 -463.401246902391 -57.5457384343134 3808.7697410476 -466.921825638165 -6.01966654922879
706.5 78.5 -2.1 710.847733343787 6.34019174590991 4163.39429651263 -457.708284745153 -49.5733754112737 3508.66751902462 -460.383282932917 1.27525288737357
706.5 78.5 -1.9 710.847733343787 6.34019174590991 3508.99840699142 -452.302925554467 -55.0421358494801 3196.00461044499 -455.614907914154 -4.75698122539648
706.5 78.5 -1.7 710.847733343787 6.34019174590991 2879.52195245385 -453.543473270811 -51.8017259548839 2889.49949297443 -456.490024701747 -1.39939495999739
706.5 78.5 -1.5 710.847733343787 6.34019174590991 2341.86138491815 -444.417380595785 -49.2221696661358 2578.20531427475 -447.134885293352 0.156575736860918
706.5 78.5 -1.3 710.847733343787 6.34019174590991 1849.99642748758 -469.046875445202 -47.4535232203377 2283.63154767026 -471.418425291319 4.63427737440161
706.5 78.5 -1.1 710.847733343787 6.34019174590991 1438.72880705285 -479.216611341846 -57.9636695664357 1963.03514639705 -482.68661188519 -4.68852667318001
706.5 78.5 -0.9 710.847733343787 6.34019174590991 1050.18376097172 -478.97825885845 -65.6377973110456 1634.16895553134 -483.297182866954 -12.3420390448405
706.5 78.5 -0.7 710.847733343787 6.34019174590991 782.150776955775 -474.066073384166 -63.4790920693017 1333.42184554499 -478.176652508171 -10.7389971554044
706.5 78.5 -0.5 710.847733343787 6.34019174590991 514.573279478242 -480.800553088114 -58.8853089816883 1032.85388139415 -484.362643870593 -5.4296119929797
706.5 78.5 -0.3 710.847733343787 6.34019174590991 357.185683360379 -481.157943090839 -50.1208076937629 716.863793284842 -483.749970728726 3.32075040302016
706.5 78.5 -0.0999999999999996 710.847733343787 6.34019174590991 238.95718917922 -478.356389997822 -49.3742713010926 397.882209822035 -480.883111524638 3.75334099759549
706.5 78.5 0.100000000000001 710.847733343787 6.34019174590991 199.011748281223 -484.925378132231 -45.7646393949441 97.8601235726091 -487.013304824727 8.06631882172575
706.5 78.5 0.300000000000001 710.847733343787 6.34019174590991 239.918541344001 -501.499684000072 -39.6019650261561 -181.576394028696 -502.805684305033 16.0216265295712
706.5 78.5 0.5 710.847733343787 6.34019174590991 285.487746494485 -509.422174570455 -35.512715583495 -462.95578158965 -510.228136764588 20.9607577616562
706.5 78.5 0.7 710.847733343787 6.34019174590991 435.329543784011 -471.725991436519 -53.0588144504014 -806.401904893554 -474.700155963023 -0.640871539814709
706.5 78.5 0.9 710.847733343787 6.34019174590991 603.74559950162 -451.665774088891 -59.9563812328213 -1139.77787714473 -455.524341053184 -9.71153138877853
706.5 78.5 1.1 710.847733343787 6.34019174590991 812.230051062412 -464.098349874526 -61.370743738171 -1437.05585133375 -468.037066116512 -9.74429496072905
706.5 78.5 1.3 710.847733343787 6.34019174590991 1166.09868696915 -460.62749838005 -53.2881640174411 -1752.98888836845 -463.694871657504 -2.09444186940685
706.5 78.5 1.5 710.847733343787 6.34019174590991 1587.34663488919 -451.103676130315 -50.3187649495529 -2043.97769160418 -453.901384360976 -0.194934659181713
706.5 78.5 1.7 710.847733343787 6.34019174590991 1991.84585850957 -456.127661021878 -51.4818200291694 -2350.79149213539 -459.023079175298 -0.796069866789782
706.5 78.5 1.9 710.847733343787 6.34019174590991 2511.2800677737 -456.779538062765 -52.6077979350294 -2635.6157507753 -459.795312621714 -1.84317321658748
706.5 78.5 2.1 710.847733343787 6.34019174590991 3065.28926042305 -450.702872494995 -48.9313050297666 -2923.27354599096 -453.349812830724 1.13977783050078
706.5 78.5 2.3 710.847733343787 6.34019174590991 3632.10751142713 -443.599833837461 -48.0108888208587 -3212.63561852298 -446.18857527567 1.27016513094423
706.5 78.5 2.5 710.847733343787 6.34019174590991 4337.97264709737 -443.032671619744 -45.5205618946155 -3488.05337525999 -445.349871369669 3.68262796772264
706.5 78.5 2.7 710.847733343787 6.34019174590991 5047.78148234336 -427.950420118554 -40.5144643593279 -3763.04926248514 -429.807035929878 6.99255083231358
706.5 78.5 2.9 710.847733343787 6.34019174590991 5832.20345795084 -420.813531238536 -46.744850892341 -4040.60837936322 -423.401829248732 0.012133465975362
706.5 78.5 3.1 710.847733343787 6.34019174590991 6674.77498341853 -413.761581600636 -38.2716282776531 -4306.27307590194 -415.457300301774 7.65477404266607
706.5 78.5 3.3 710.847733343787 6.34019174590991 7558.73963856271 -391.991454088781 -32.5183687047787 -4581.91963464431 -393.184983431433 10.968736749523
706.5 78.5 3.5 710.847733343787 6.34019174590991 8489.41361505704 -384.994689995987 -51.5056479838983 -4809.6314948553 -388.32780763106 -8.67507462805225
706.5 78.5 3.7 710.847733343787 6.34019174590991 9450.87059821003 -372.581861635371 -44.7471634984049 -5063.21885207974 -375.244549666461 -3.32869440564446
706.5 78.5 3.9 710.847733343787 6.34019174590991 10503.9792366232 -326.971078688343 -38.8426448763827 -5287.46539151604 -329.260689367515 -2.49715775244791
706.5 78.5 4.1 710.847733343787 6.34019174590991 11601.5031486008 -308.644950392651 -35.1534503240704 -5469.49359114643 -310.639245150485 -0.854309607594877
706.5 78.5 4.3 710.847733343787 6.34019174590991 12701.3732821837 -278.595360435104 -18.7226311697519 -5657.24286317333 -278.958966024196 12.1575922203107
706.5 78.5 4.5 710.847733343787 6.34019174590991 13853.3625802513 -246.159170760964 -11.4992286100289 -5797.26622249748 -245.923473324157 15.7548366076508
706.5 79.0 -4.5 710.903122795223 6.38024315807507 16446.601592648 -91.4786129220917 -8.48386007548778 6225.04930017885 -91.854801141774 1.73436188135621
706.5 79.0 -4.3 710.903122795223 6.38024315807507 15206.4319281649 -120.038984478058 -9.97876776961041 6159.81925718315 -120.404401729155 3.42252026544786
706.5 79.0 -4.1 710.903122795223 6.38024315807507 13990.9711169217 -164.956410643366 -16.6347180982273 6027.52691671331 -165.78327351538 1.79930016258599
706.5 79.0 -3.9 710.903122795223 6.38024315807507 12770.5846920189 -219.330515582561 -26.2209220367764 5901.36863563895 -220.885880318769 -1.68513915545886
706.5 79.0 -3.7 710.903122795223 6.38024315807507 11630.4238753644 -276.467002481448 -26.4700584196306 5689.28396589419 -277.696166380689 4.41663121441906
706.5 79.0 -3.5 710.903122795223 6.38024315807507 10514.5488323206 -298.670102700437 -32.8325377255837 5465.7889047367 -300.468785674063 0.560906539053857
706.5 79.0 -3.3 710.903122795223 6.38024315807507 9439.86112406747 -318.904046251641 -37.492560489406 5223.36234201995 -321.095257055441 -1.8217311056302
706.5 79.0 -3.1 710.903122795223 6.38024315807507 8427.37321022567 -343.064622722459 -45.7933316854407 4969.69508748223 -346.02862368833 -7.38621546638235
706.5 79.0 -2.9 710.903122795223 6.38024315807507 7458.93838567302 -355.87284946073 -48.0260177853255 4704.14215111298 -359.005630113911 -8.18174273178747
706.5 79.0 -2.7 710.903122795223 6.38024315807507 6538.53136403354 -378.86908325113 -41.0674010238912 4385.12496861747 -381.086147058392 1.28925970933477
706.5 79.0 -2.5 710.903122795223 6.38024315807507 5725.76300458594 -347.090235279968 -46.0356788581897 4101.3220083327 -350.056233930453 -7.17971037477607
706.5 79.0 -2.3 710.903122795223 6.38024315807507 4936.43573485173 -329.87389252989 -42.6070776522721 3798.47646809945 -332.565516490211 -5.68553255973413
706.5 79.0 -2.1 710.903122795223 6.38024315807507 4187.15516551922 -363.341366921361 -46.6239549143797 3456.94814706765 -366.272083802875 -5.95841546393363
706.5 79.0 -1.9 710.903122795223 6.38024315807507 3505.27380577936 -380.888741231692 -52.1571995366745 3156.66942298864 -384.325663628135 -9.50741486235357
706.5 79.0 -1.7 710.903122795223 6.38024315807507 2897.05321266277 -374.199071303109 -58.1309558074105 2907.68544652035 -378.341268676503 -16.1875694113454
706.5 79.0 -1.5 710.903122795223 6.38024315807507 2353.04916230113 -379.174780163748 -51.2823613647941 2592.41860795575 -382.525100838302 -8.82846124885965
706.5 79.0 -1.3 710.903122795223 6.38024315807507 1846.39176159549 -385.051859641446 -43.0871769894974 2269.24785268108 -387.455079302266 -0.0309375929017856
706.5 79.0 -1.1 710.903122795223 6.38024315807507 1453.36918855766 -388.354880291854 -30.4113822154501 1936.73432941139 -389.329028451801 12.9333993803392
706.5 79.0 -0.9 710.903122795223 6.38024315807507 1085.2772509285 -380.835936530837 -32.3626893079729 1628.09933215402 -382.073496240086 10.1586260606898
706.5 79.0 -0.7 710.903122795223 6.38024315807507 777.847780366027 -396.280479007369 -40.075342015996 1333.2323815517 -398.279458000818 4.21003736136788
706.5 79.0 -0.5 710.903122795223 6.38024315807507 567.740229712881 -405.116023511455 -43.1253149789016 1034.24719750769 -407.399209832424 2.16081597555944
706.5 79.0 -0.3 710.903122795223 6.38024315807507 396.345587332095 -404.36645374736 -42.6538255734663 730.846220369467 -406.601887830047 2.54608823670742
706.5 79.0 -0.0999999999999996 710.903122795223 6.38024315807507 261.386484975408 -398.023188898525 -34.5396502311045 417.028337758337 -399.396213380894 9.90510353509372
706.5 79.0 0.100000000000001 710.903122795223 6.38024315807507 212.455947159622 -389.928629861123 -30.1083915122998 103.081948671574 -390.859360462247 13.4093983412348
706.5 79.0 0.300000000000001 710.903122795223 6.38024315807507 229.086675800029 -393.825542045819 -33.812970340004 -205.153964595574 -395.143812292899 10.1608138222902
706.5 79.0 0.5 710.903122795223 6.38024315807507 246.106750033022 -398.200795655465 -37.3228801683722 -512.271966084813 -399.882010007394 7.1588488707381
706.5 79.0 0.7 710.903122795223 6.38024315807507 417.389028331548 -395.647756693951 -48.4644438276776 -818.174032977759 -398.582904028519 -4.19741690499177
706.5 79.0 0.9 710.903122795223 6.38024315807507 619.846106828577 -391.485053938422 -52.0517812777094 -1120.58384872014 -394.844631185126 -8.22512101026554
706.5 79.0 1.1 710.903122795223 6.38024315807507 858.13330893092 -383.113201823445 -45.0270079410632 -1419.32023949852 -385.743995099314 -2.17418958610231
706.5 79.0 1.3 710.903122795223 6.38024315807507 1184.44721128516 -375.208441777972 -31.8165713055987 -1729.93357087428 -376.420168471199 10.0759991669324
706.5 79.0 1.5 710.903122795223 6.38024315807507 1559.09506165374 -369.650765737536 -24.3585085953071 -2044.0493474558 -370.068128464783 16.8702651403819
706.5 79.0 1.7 710.903122795223 6.38024315807507 1993.51242021996 -370.850929421163 -27.9859004371095 -2363.55997952202 -371.663957153121 13.3987099789373
706.5 79.0 1.9 710.903122795223 6.38024315807507 2539.64482904765 -385.28722929844 -39.4419198126259 -2638.25825623643 -387.283907379673 3.61789769166259
706.5 79.0 2.1 710.903122795223 6.38024315807507 3073.2639274629 -396.852760412984 -50.5028502601637 -2916.55662014085 -400.006964780542 -6.08929050579914
706.5 79.0 2.3 710.903122795223 6.38024315807507 3635.43901363063 -366.102577676879 -41.4422621358087 -3205.45764473394 -368.440370338466 -0.501973547495785
706.5 79.0 2.5 710.903122795223 6.38024315807507 4311.17193283141 -318.195610385012 0.0836614859689391 -3482.14269838424 -316.215504295053 35.4430290883824
706.5 79.0 2.7 710.903122795223 6.38024315807507 5090.59290191563 -330.426326984975 -19.3678631143424 -3769.13600416538 -330.532042505323 17.4711351564956
706.5 79.0 2.9 710.903122795223 6.38024315807507 5855.76726096164 -348.675030108307 -35.5524666390083 -4050.3707481129 -350.46625292117 3.41468425198646
706.5 79.0 3.1 710.903122795223 6.38024315807507 6665.76621085652 -347.225680286231 -45.7147565692362 -4324.08266006074 -350.155177139229 -6.84572428718248
706.5 79.0 3.3 710.903122795223 6.38024315807507 7571.22985495382 -334.89767181429 -52.6585270390308 -4598.41496447896 -338.675159881429 -15.1164524886211
706.5 79.0 3.5 710.903122795223 6.38024315807507 8519.29260245731 -322.422847885179 -65.401835640961 -4831.68185472085 -327.693717437248 -29.1671132571217
706.5 79.0 3.7 710.903122795223 6.38024315807507 9517.4192757153 -294.156938871873 -51.2204951288562 -5038.67389767737 -298.026959841034 -18.2146923011744
706.5 79.0 3.9 710.903122795223 6.38024315807507 10539.4599422907 -267.254196721066 -35.3697974113876 -5257.14998778541 -269.529416646164 -5.45177001747041
706.5 79.0 4.1 710.903122795223 6.38024315807507 11606.4150967725 -250.223908018133 -28.8818754879707 -5459.41383174196 -251.883630042712 -0.89654451975498
706.5 79.0 4.3 710.903122795223 6.38024315807507 12716.9739796717 -219.951120255444 -27.7531623324239 -5640.62796116962 -221.672913272778 -3.13892373816476
706.5 79.0 4.5 710.903122795223 6.38024315807507 13873.7935997595 -162.584511817004 -19.8980925743737 -5793.13519400595 -163.788712102239 -1.70744216944638
706.5 79.5 -4.5 710.958859569244 6.42028831001445 16455.4945680722 -37.1547672485213 -0.358755654095745 6227.14350702015 -36.9618632384755 3.79817072435792
706.5 79.5 -4.3 710.958859569244 6.42028831001445 15193.2162732695 -101.695136269012 -8.99227411131597 6173.76066424964 -102.062867055164 2.43575510795515
706.5 79.5 -4.1 710.958859569244 6.42028831001445 13995.6311892414 -151.919632342555 -9.41535797184116 6026.04494566157 -152.019684056346 7.63146881299803
706.5 79.5 -3.9 710.958859569244 6.42028831001445 12790.5512968245 -189.047841062823 -11.4887883290786 5886.03230598619 -189.146891656322 9.72274881585775
706.5 79.5 -3.7 710.958859569244 6.42028831001445 11667.0178160614 -193.42934531563 -14.9532046896935 5672.86101466506 -193.888310670806 6.77000331951747
706.5 79.5 -3.5 710.958859569244 6.42028831001445 10537.2136740686 -231.75687867325 -17.3958389971051 5441.08640842798 -232.248605893966 8.62850433678452
